id,parent,address,pname,cityname,type,typecode,shopinfo,childtype,adname,name,location,tel,lng,lat
B001B16VIT,B001B0II62,吉庆街吉庆家园8号,湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,0,320,江岸区,渝家小馆(吉庆街店),"114.294337,30.587145",027-82779477;13247196988,114.294337,30.587145
B001B0JS7U,[],解放大道1779号德加连锁酒店旁(三合街和解放大道交汇处),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,驼子小吃,"114.300587,30.601790",18239573255,114.300587,30.601790
B001B09M1L,B001B0IKZD,京汉大道1310附6号(黄浦路地铁站E口步行450米),湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,320,江岸区,阿迪力烧烤美食(京汉店),"114.305492,30.604500",027-65024077;13808651940;15207170709,114.305492,30.604500
B0HR9K47A5,[],合作路17号,湖北省,武汉市,餐饮服务;外国餐厅;外国餐厅,050200,0,[],江岸区,Aqualand源,"114.298013,30.585145",17786435499,114.298013,30.585145
B0FFIPT8YL,B0FFIAYWZP,黄石路2号吉庆街168号,湖北省,武汉市,餐饮服务;中餐厅;综合酒楼,050101,0,324,江岸区,武汉四季美汤包(总店),"114.294241,30.586077",027-50476567;15926205088,114.294241,30.586077
B001B09BRM,B001B0IL2N,山海关路5号附3号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江岸区,润发汤包(山海关店),"114.308421,30.603092",13657247615;18062517615,114.308421,30.603092
B0FFFAPMLQ,[],球场街办事处京汉大道黄石路101号佳时得酒店一楼,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,福宝漠北羊肉(汉口店),"114.289267,30.588323",027-82885898;13018011604;18571581822,114.289267,30.588323
B001B09E1X,[],车站路127号附1号(大智路地铁站B口步行350米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,[],江岸区,世方御药膳,"114.297537,30.593428",027-82838883;13797077975,114.297537,30.593428
B0FFHS2WHX,B0FFIAYWZP,黄石路与吉庆街交叉口,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,324,江岸区,东来顺(吉庆街店),"114.292348,30.586205",027-59599696;13971064983;18971185898,114.292348,30.586205
B0FFHM0JZY,[],一元街办事处胜利街152号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,首尔厨房(胜利街店),"114.299990,30.589153",[],114.299990,30.589153
B001B16QKK,B0FFG0F9CM,苗栗路36号新香港大厦1层(近苗栗路),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江岸区,岳二郎田鸡(苗栗路店),"114.289348,30.596314",17702778076,114.289348,30.596314
B0H0J5V2SG,[],义和巷21号(大智路地铁站G口步行360米),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,[],江岸区,四张日式烧肉专门店(大智路一店),"114.291627,30.591461",[],114.291627,30.591461
B001B0ADKC,B001B0IU6J,吉庆街104号附2号,湖北省,武汉市,餐饮服务;中餐厅;湖南菜(湘菜),050108,1,320,江岸区,湘味人家(吉庆街店),"114.291736,30.585691",027-82784450;027-82903652,114.291736,30.585691
B001B06J3R,B001B0IZRP,光华路6号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,320,江岸区,袁大头包子(解放公园店),"114.291846,30.604475",027-82863415,114.291846,30.604475
B001B0JV4X,[],胜利街308号(张自忠路口),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,老村长私募菜(胜利街店),"114.309971,30.604630",027-82727676,114.309971,30.604630
B0IGBAJ6FU,[],张自忠路47号2,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,[],江岸区,赤羽烧鸟居酒屋,"114.308045,30.604777",15827186941,114.308045,30.604777
B001B0I24J,B001B0J47Q,黄石路9号德润大厦楼下吉庆街71号,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,202,江岸区,德润串串火锅,"114.291682,30.585981",15071379889;18627949199,114.291682,30.585981
B001B0B52N,[],苗栗路1号(苗栗路与高雄路路口),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,老妈烧菜馆(苗栗路总店),"114.286902,30.594944",027-85800762;15927689212,114.286902,30.594944
B001B0IKRX,B001B161X8,京汉大道1149号(轻轨黄浦站附近七一中学正对面),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江岸区,苗姑酒堂,"114.306088,30.606207",027-82737076;15071278299,114.306088,30.606207
B001B08FII,B001B0II62,大智路5号吉庆家园1楼12室,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江岸区,阿才小馆(交易街),"114.294072,30.587194",13554029993;13886122675,114.294072,30.587194
B001B0IT1T,[],诚昌里4号一楼1818室,湖北省,武汉市,餐饮服务;中餐厅;海鲜酒楼,050119,0,[],江岸区,小黄鱼酒楼,"114.297941,30.585492",027-82815434;027-82919788;15377681818,114.297941,30.585492
B001B18OLU,B0G2ZOHRVM,江汉二路98号(循礼门地铁站H口步行390米),湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,1,324,江岸区,大马烧烤(江汉二路店),"114.290705,30.583225",027-82881017;15927041443,114.290705,30.583225
B001B16KQO,[],天津路36号(汉口江滩附近),湖北省,武汉市,餐饮服务;中餐厅;综合酒楼,050101,0,[],江岸区,红庄园酒楼,"114.297153,30.585041",027-82793177;027-82795177;13507123505,114.297153,30.585041
B0G23RD94Z,B001B16R94,长春街37号附3号,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,320,江岸区,鳗匠町(武汉天地店),"114.309057,30.604962",027-59210730,114.309057,30.604962
B001B0I2KD,B0FFFALHFZ,南京路61号(江汉路地铁站E口步行430米),湖北省,武汉市,餐饮服务;中餐厅;海鲜酒楼,050119,0,320,江岸区,518玉龙香辣虾(南京路店),"114.292003,30.583240",027-82821039;15827180906,114.292003,30.583240
B0FFM3AD0S,B001B1BOGB,融科天城三期16栋26号商铺,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江岸区,冒泡儿(融科·天城三期店),"114.297871,30.597204",15827031065,114.297871,30.597204
B0FFGIQKVY,B0FFKZUQ4A,芦沟桥路68号武汉天地4号楼1层,湖北省,武汉市,餐饮服务;外国餐厅;德国菜,050214,1,202,江岸区,haxnbauer海森堡现代德国餐厅(武汉天地店),"114.310424,30.607342",027-82801516,114.310424,30.607342
B001B0B6DO,B0G2ZOHRVM,铭新街13号(铭心街小学对面),湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,324,江岸区,满堂红串串香(铭新街总店),"114.288461,30.584337",027-82810915,114.288461,30.584337
B0FFHBMLVG,B001B0IY6L,苗栗路26号(苗栗路与马祖路交界处百帝苑一层),湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,0,320,江岸区,付先生在成都(苗栗路店),"114.289052,30.596005",027-85558876,114.289052,30.596005
B0G107HSIA,B0FFKZUQ4A,卢沟桥路武汉天地12号楼1楼,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,202,江岸区,贰麻酒馆(武汉天地斗酒场店),"114.312729,30.606869",17702728889,114.312729,30.606869
B001B1DI2A,[],洞庭街40号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,龙记菜馆(洞庭街店),"114.298943,30.582868",13638627822,114.298943,30.582868
B001B0AAZ6,[],光华路3号(光华小区斜对面),湖北省,武汉市,餐饮服务;中餐厅;湖南菜(湘菜),050108,0,[],江岸区,神仙钵湘香土菜馆(光华路店),"114.290787,30.604105",13037128490;18802777591,114.290787,30.604105
B001B0BCUZ,[],高雄路47号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,王师傅豆皮馆(高雄路店),"114.286316,30.595547",027-85773256;18186121777,114.286316,30.595547
B001B07QVC,[],沿江大道136号,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,[],江岸区,满旗楼(沿江大道店),"114.298427,30.578841",027-82791563;15307163818,114.298427,30.578841
B0FFGQGCR1,B001B1DI74,台北街办事处台北路68号,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,320,江岸区,金苹果涮羊肉(台北路店),"114.285802,30.592474",027-82427233;027-85764693,114.285802,30.592474
B0FFHUAYHQ,B0FFFTT6YZ,卢沟桥路28号武汉天地1期7栋2层,湖北省,武汉市,餐饮服务;外国餐厅;韩国料理,050203,0,202,江岸区,青瓦炭韩潮烤肉(武汉天地店),"114.310834,30.607198",027-82881977,114.310834,30.607198
B001B0JHGQ,B0FFIAYWZP,吉庆民俗街1栋1楼3号门,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,324,江岸区,大宅门菜馆,"114.293930,30.586778",15902778176,114.293930,30.586778
B0G0PRG5CK,B0FFM1DTA2,江汉二路135号金宝大厦A座F1层,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,202,江岸区,久藏膈膜烧肉·酒场(江汉路店),"114.290945,30.583764",027-82782818,114.290945,30.583764
B001B0JQWY,B001B0I6GT,吉庆街长盛大厦附楼1楼4号,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,1,324,江岸区,华莱士(吉庆街店),"114.289266,30.583293",17762503103;18163325653,114.289266,30.583293
B0H6SU0BXK,B0FFH68B8Q,沿江大道141号世通物流大楼,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,江岸区,清风紫雾·别有洞天私人订制餐厅,"114.299236,30.580242",[],114.299236,30.580242
B001B16LP3,B001B086CW,江汉路129号中心百货江汉路店1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,201,江汉区,麦当劳(中心百货餐厅餐厅),"114.290083,30.581513",027-82779843,114.290083,30.581513
B001B18OEO,[],黄兴路53号附1号(好又多对面),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,泰来美食(黄兴路店),"114.296587,30.590825",13080613122,114.296587,30.590825
B001B15T9H,[],"苗栗路23号,老友记酒吧斜对面",湖北省,武汉市,餐饮服务;中餐厅;湖南菜(湘菜),050108,0,[],江岸区,小家庭·湖南特色姜辣味馆(苗粟路店),"114.288362,30.595561",13317174337,114.288362,30.595561
B001B0BALX,B001B15YWZ,西马路台东路口137号,湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,320,江岸区,江辰水货烧烤西马路旗舰店,"114.289078,30.594155",15926318013,114.289078,30.594155
B0HGTRADIJ,[],黎黄陂路22号,湖北省,武汉市,餐饮服务;外国餐厅;外国餐厅,050200,0,[],江岸区,醉隐雪茄吧,"114.299760,30.587617",[],114.299760,30.587617
B001B0I2DP,B0FFGJ90WZ,汉口京汉大道881号滚石音乐台左侧(大智路口),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,324,江岸区,食尚坊(京汉大道店),"114.292510,30.590664",027-82800077;027-82810077,114.292510,30.590664
B001B16PKL,B0FFKZUQ4A,芦沟桥路68号武汉天地8号楼,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,江岸区,芙蓉堂(武汉天地店),"114.311755,30.607581",027-82720999;027-82730999;13597698153,114.311755,30.607581
B0G257X8RS,B0HAVUA081,中山大道1515号壹方购物中心5楼,湖北省,武汉市,餐饮服务;外国餐厅;西餐厅(综合风味),050201,1,201,江岸区,苏梅花园,"114.309740,30.609081",17343294718,114.309740,30.609081
B001B0IJ82,[],黄石路89号(武汉剧院村东北),湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,0,[],江岸区,小四川酒家(武汉剧院村东北店),"114.288928,30.588567",027-82851227,114.288928,30.588567
B001B1CAXL,B0FFFWPQ5E,花楼街198号宝利金国际广场B座1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,320,江汉区,麦当劳(宝丽金店),"114.293100,30.578486",027-82778517;4008517517,114.293100,30.578486
B0HAMC1UAQ,B001B15T8X,球场街街道解放南路26号,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,320,江岸区,鳗之屋日料(馨悦国际店),"114.292016,30.592280",15927322908;18086696520,114.292016,30.592280
B0HABAOZVT,B001B0I2IH,吉庆街44附3(宝成路与吉庆街交叉口),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,320,江岸区,吉松家日式烧肉专门店(吉庆街店),"114.290038,30.584001",15172400778;18285505483,114.290038,30.584001
B001B0IZLL,[],汇通路榆荫里1号(循礼门地铁站H口步行440米),湖北省,武汉市,餐饮服务;中餐厅;湖南菜(湘菜),050108,0,[],江岸区,湘味人家(汇通路店),"114.290712,30.585687",027-82903652;15377067593,114.290712,30.585687
B0FFFTPC0F,B0FFFALHFZ,江汉二路100号负12号,湖北省,武汉市,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;特色/地方风味餐厅,050119|050118,0,320,江岸区,沈记烧烤海鲜(江汉二路店),"114.291012,30.583621",027-82899877;18627845881;18674085881,114.291012,30.583621
B0G2RAIGRX,B001B086CW,江汉路129号中百百货6层,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,202,江汉区,小川洋风料理(中心百货店),"114.289591,30.582173",15327102619,114.289591,30.582173
B001B15UBW,B0FFGA4UTO,胜利街六合路232号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江岸区,翡翠阁(六合店),"114.308431,30.601131",027-82737977,114.308431,30.601131
B001B1CAXL,B0FFFWPQ5E,花楼街198号宝利金国际广场B座1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,320,江汉区,麦当劳(宝丽金店),"114.293100,30.578486",027-82778517;4008517517,114.293100,30.578486
B0HAMC1UAQ,B001B15T8X,球场街街道解放南路26号,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,320,江岸区,鳗之屋日料(馨悦国际店),"114.292016,30.592280",15927322908;18086696520,114.292016,30.592280
B0HABAOZVT,B001B0I2IH,吉庆街44附3(宝成路与吉庆街交叉口),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,320,江岸区,吉松家日式烧肉专门店(吉庆街店),"114.290038,30.584001",15172400778;18285505483,114.290038,30.584001
B001B0IZLL,[],汇通路榆荫里1号(循礼门地铁站H口步行440米),湖北省,武汉市,餐饮服务;中餐厅;湖南菜(湘菜),050108,0,[],江岸区,湘味人家(汇通路店),"114.290712,30.585687",027-82903652;15377067593,114.290712,30.585687
B0FFFTPC0F,B0FFFALHFZ,江汉二路100号负12号,湖北省,武汉市,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;特色/地方风味餐厅,050119|050118,0,320,江岸区,沈记烧烤海鲜(江汉二路店),"114.291012,30.583621",027-82899877;18627845881;18674085881,114.291012,30.583621
B0G2RAIGRX,B001B086CW,江汉路129号中百百货6层,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,202,江汉区,小川洋风料理(中心百货店),"114.289591,30.582173",15327102619,114.289591,30.582173
B001B15UBW,B0FFGA4UTO,胜利街六合路232号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江岸区,翡翠阁(六合店),"114.308431,30.601131",027-82737977,114.308431,30.601131
B001B0JUJM,B0FFKZUQ4A,芦沟桥路68号武汉天地2期6栋1层,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,江岸区,馋艺堂(武汉天地店),"114.311156,30.607426",027-82726668;18971618574,114.311156,30.607426
B001B1DKVI,B0FFKZUQ4A,芦沟桥路68号武汉天地48号9号楼1层(近美乐活专卖店、轻轨1号线黄浦路站),湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,202,江岸区,焱铁烧(武汉天地店),"114.311406,30.607387",027-82944288,114.311406,30.607387
B0HKG9K75X,B0FFKZUQ4A,武汉天地12号楼2楼(贰麻酒馆楼上),湖北省,武汉市,餐饮服务;外国餐厅;泰国/越南菜品餐厅,050206,0,202,江岸区,POKIFIVE泰式五味茶餐厅(武汉天地店),"114.312699,30.606878",18162678767,114.312699,30.606878
B001B0JU37,[],南京路14号,湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,[],江岸区,百姓烧烤总店,"114.297637,30.580389",027-82782571,114.297637,30.580389
B0G0VRNDT9,B0FFKMIK80,香港路8号万科一楼附11号,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,320,江岸区,和玖·居酒屋,"114.292706,30.595906",13871313620,114.292706,30.595906
B001B16D88,B001B0II62,大智路吉庆家园10-11室1-2楼,湖北省,武汉市,餐饮服务;中餐厅;综合酒楼,050101,0,320,江岸区,金满酒楼(吉庆街店),"114.294084,30.587167",13797068848,114.294084,30.587167
B001B0BDDZ,[],高雄路47号附7号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,吾家香港烧腊专门店(总店),"114.286311,30.595822",027-85815257,114.286311,30.595822
B0IGC7F7FD,[],合作路23号石狩料理店,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,[],江岸区,石狩料理店,"114.297415,30.585732",15926378734,114.297415,30.585732
B001B06YNH,[],胜利街256号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,莉莉周花园餐厅(胜利街店),"114.308895,30.602134",027-82718271;15391535477,114.308895,30.602134
B0FFJCOR73,B0H1NN6LN5,大汉口美食城1层(江汉路地铁站G口步行130米),湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,江汉区,麦当劳(武汉麦当劳江汉路大汉口餐厅),"114.290611,30.579531",027-82702925;027-82745700;4008517517,114.290611,30.579531
B001B0I2I2,B001B0IZMA,江汉一路62号(江汉路地铁站E口步行270米),湖北省,武汉市,餐饮服务;外国餐厅;牛扒店(扒房),050211,0,320,江岸区,宝岛牛排(江汉路总店),"114.291008,30.582029",027-82844799;19945052492,114.291008,30.582029
